Institution,Year of Study,GPA,Loadshedding Frequency,Loadshedding Duration,Loadshedding Impact,Student ID
Stellenbosch University,2,0.3610460253915411,6,18.23661032660969,Severe,55319
University of Johannesburg,1,2.581509953094897,1,21.33747072786975,Moderate,13999
University of KwaZulu-Natal,1,0.377381025215677,5,19.52125782519403,Severe,77483
University of Pretoria,2,1.215765384304839,5,1.692894751457851,None,10534
University of Cape Town,3,1.620784929728313,5,3.254776375744481,None,43119
Stellenbosch University,4,2.261489466284267,2,17.51494071178325,None,30125
University of Johannesburg,3,1.997586349374455,1,20.53968903598224,None,56876
University of KwaZulu-Natal,1,3.059663875420363,1,19.1427717791866,Moderate,77144
University of Pretoria,1,2.222716723310135,6,16.36845939527275,None,53119
University of Cape Town,2,0.6766358067919382,6,23.68149440185929,Severe,30722
Stellenbosch University,1,0.3084475642626978,2,9.606410573045132,Severe,57246
University of Johannesburg,2,1.553171000289839,6,15.66404902680324,None,18799
University of KwaZulu-Natal,4,2.854941313587869,0,17.65758450711084,Moderate,58656
University of Pretoria,2,0.0,6,4.090471381144171,Severe,25632
University of Cape Town,3,0.5023116063927759,6,21.79851574987745,Severe,12717
Stellenbosch University,1,0.7134710260576608,3,3.762660390110709,Severe,57852
University of Johannesburg,1,1.255743008834413,1,18.8528460019499,None,41562
University of KwaZulu-Natal,2,0.03087628904249747,1,2.329449234790874,Severe,38689
University of Pretoria,1,0.2348932114779382,6,2.324632941965975,Severe,86380
University of Cape Town,2,1.748663732851655,4,17.52460878888784,None,89429
Stellenbosch University,4,0.8164842119157039,4,11.963881657812,Severe,75973
University of Johannesburg,3,1.113133974966258,3,6.062157732286108,None,10942
University of KwaZulu-Natal,2,0.0,4,11.59402275312562,Severe,47024
University of Pretoria,4,3.488318863214998,4,3.181086841990076,Moderate,41833
University of Cape Town,3,3.437609606855827,6,0.2196734654789507,Moderate,55983
Stellenbosch University,3,0.9301033966417076,4,11.16600831292525,Severe,54015
University of Johannesburg,1,0.0,5,20.20415753532595,Severe,63702
University of KwaZulu-Natal,4,1.662525455935864,3,1.63598263188502,None,56165
University of Pretoria,2,1.004948545206901,6,1.352076286915782,Severe,92812
University of Cape Town,2,1.965267278835579,3,16.77425794537285,None,92692
Stellenbosch University,3,1.475507493272592,0,18.72465713040785,None,99124
University of Johannesburg,3,2.941162342855072,6,3.203469283358339,Moderate,80815
University of KwaZulu-Natal,1,3.387060576915363,5,10.92360886033768,Moderate,87281
University of Pretoria,1,2.210341524724771,6,15.03191138715806,None,92803
University of Cape Town,2,1.91950840554002,1,2.044428245585517,None,69243
Stellenbosch University,2,2.628140547182584,2,15.84975632656796,Moderate,39085
University of Johannesburg,4,3.555697280587686,1,15.70431181272571,Moderate,40021
University of KwaZulu-Natal,4,2.166978365722717,4,19.896356843038,None,64900
University of Pretoria,2,0.0,6,20.10454545978673,Severe,11770
University of Cape Town,3,0.3020186445737445,1,4.527202254717186,Severe,34443
Stellenbosch University,2,0.2099093987895942,1,1.119412669748965,Severe,36358
University of Johannesburg,3,2.255146348611929,6,15.8015884256522,None,69596
University of KwaZulu-Natal,4,2.673450956278261,0,7.189125097784162,Moderate,17115
University of Pretoria,2,3.308757757089061,1,22.03033461737536,Moderate,37326
University of Cape Town,2,0.0,2,4.613883819866575,Severe,57475
Stellenbosch University,1,3.049180976659027,1,8.450411458290183,Moderate,36523
University of Johannesburg,2,3.631063696026001,1,22.02809288646563,Moderate,14068
University of KwaZulu-Natal,1,0.0,3,10.45502370693071,Severe,23495
University of Pretoria,2,3.893571730594222,3,3.32091484186021,Moderate,96019
University of Cape Town,2,2.609523766791249,4,6.36535077457871,Moderate,70741
Stellenbosch University,4,0.0,4,20.4587201812811,Severe,10947
University of Johannesburg,4,1.960881645308918,2,13.26609628803145,None,96049
University of KwaZulu-Natal,4,1.961828633489322,5,2.939866566798902,None,63640
University of Pretoria,1,1.850711817187767,2,15.73501817132867,None,71416
University of Cape Town,1,1.702104134552402,6,17.47623242821696,None,35572
Stellenbosch University,3,2.697606468223897,1,7.57305894893611,Moderate,96459
University of Johannesburg,1,0.7567659100681419,0,7.895316966517604,Severe,54814
University of KwaZulu-Natal,3,2.015746976665401,5,18.68063570991998,None,28584
University of Pretoria,3,0.4221411422732064,0,2.167318262642568,Severe,39423
University of Cape Town,4,0.2528536165844271,5,8.561980804444616,Severe,79613
Stellenbosch University,2,2.370106758019748,6,6.666841736600007,None,51970
University of Johannesburg,2,3.974228452197933,0,17.64876675379969,Moderate,12348
University of KwaZulu-Natal,3,0.3803599770672873,4,16.83988913883422,Severe,70335
University of Pretoria,2,0.0,4,14.54321243163584,Severe,41075
University of Cape Town,4,1.90390112395408,5,11.60084898509896,None,83114
Stellenbosch University,2,1.776461495828467,5,12.73650864075454,None,27161
University of Johannesburg,3,1.114015653360076,5,17.61966316121566,None,10369
University of KwaZulu-Natal,4,2.284298776654672,6,21.63040128517729,None,38643
University of Pretoria,3,1.417657511525349,0,8.388826453407953,None,44759
University of Cape Town,2,2.278240666857848,0,13.30734459520899,None,99866
Stellenbosch University,4,2.721530421915741,3,12.38165030374985,Moderate,77050
University of Johannesburg,2,1.719968682108618,5,8.211680287351262,None,35259
University of KwaZulu-Natal,1,3.261178855311822,1,10.16057938083031,Moderate,42862
University of Pretoria,1,2.546286805898107,4,6.954737452625253,Moderate,23577
University of Cape Town,1,1.729463746990326,4,10.20965686731665,None,31515
Stellenbosch University,4,1.788451204948796,6,21.59913700946392,None,60745
University of Johannesburg,1,1.646588753635285,6,2.75690390054873,None,93456
University of KwaZulu-Natal,2,0.2220055212753644,0,23.46361844897696,Severe,24115
University of Pretoria,1,0.6772687604625918,0,15.93573086926522,Severe,11221
University of Cape Town,3,0.1724116346117733,1,15.56259536188417,Severe,33400
Stellenbosch University,3,3.335898295015574,1,4.932242021093068,Moderate,82313
University of Johannesburg,1,0.0,5,17.39507931305631,Severe,71163
University of KwaZulu-Natal,3,0.6097595179363674,4,12.11730619267376,Severe,36324
University of Pretoria,4,1.883926222319172,1,2.538084579942647,None,87554
University of Cape Town,1,3.019187668897443,6,9.114315946927608,Moderate,71582
Stellenbosch University,2,2.181148400845421,2,12.79942436551211,None,61700
University of Johannesburg,1,0.0,2,20.84495061494373,Severe,67616
University of KwaZulu-Natal,1,0.6948122938504674,3,2.949190923794387,Severe,12056
University of Pretoria,2,3.850653679782584,1,8.031214782554272,Moderate,82949
University of Cape Town,4,2.642809923720306,4,17.37817797150804,Moderate,69972
Stellenbosch University,3,2.595196035608677,0,6.850932549893639,Moderate,66411
University of Johannesburg,2,3.243179535117191,1,22.64484638302514,Moderate,75657
University of KwaZulu-Natal,4,1.002063042731536,5,12.04905152143679,Severe,48845
University of Pretoria,2,0.0,6,14.38385110196745,Severe,85806
University of Cape Town,3,3.04130062945181,5,17.29242884900057,Moderate,15264
Stellenbosch University,3,2.719264288557973,5,3.831717584976043,Moderate,52990
University of Johannesburg,3,3.900950678438269,0,10.28795068431751,Moderate,65386
University of KwaZulu-Natal,3,0.0,5,18.20458728100623,Severe,25327
University of Pretoria,4,3.155514900354136,5,12.16809463468327,Moderate,14461
University of Cape Town,4,1.543250588983072,3,14.30984696165043,None,43238
Stellenbosch University,3,0.3932166315871415,3,18.91132894254086,Severe,76956
University of Johannesburg,1,3.135230960623861,2,10.65955133650278,Moderate,14450
University of KwaZulu-Natal,4,1.206923957875181,2,9.935087427176349,None,63045
University of Pretoria,2,0.0,2,21.9550147635187,Severe,74675
University of Cape Town,3,3.390279971140012,6,7.448816996142891,Moderate,96181
Stellenbosch University,2,2.416698160367488,5,17.54897664547529,None,19959
University of Johannesburg,4,2.265321376315378,1,8.103455502498612,None,62996
University of KwaZulu-Natal,4,1.016706185847603,6,8.56964552876098,Severe,60536
University of Pretoria,4,0.0,5,9.223154712022513,Severe,76432
University of Cape Town,4,2.604251750498391,2,1.793551398176037,Moderate,70060
Stellenbosch University,1,1.031346917732032,0,7.295063161016534,None,50020
University of Johannesburg,2,3.266543124075011,0,9.736817821963367,Moderate,99990
University of KwaZulu-Natal,2,3.395066070147604,1,20.86036968806539,Moderate,42311
University of Pretoria,1,0.8496861551158309,4,23.75234095605192,Severe,91009
University of Cape Town,3,0.0,6,17.1392158674168,Severe,81391
Stellenbosch University,1,0.4980928526952222,0,23.9138361361984,Severe,59330
University of Johannesburg,2,1.872502290439378,5,18.33420807123475,None,19077
University of KwaZulu-Natal,1,1.543123974489668,1,1.278434225034943,None,94062
University of Pretoria,3,1.406583302304193,5,8.151271122243354,None,33100
University of Cape Town,2,1.470484909232321,5,11.52326931846607,None,64178
Stellenbosch University,1,1.670216511599673,4,22.20113657898216,None,60792
University of Johannesburg,1,2.530712858317868,5,3.595984223289242,Moderate,57167
University of KwaZulu-Natal,1,2.857434072304524,4,14.72728246201541,Moderate,36686
University of Pretoria,4,2.26795019669808,4,2.259771586588691,None,17185
University of Cape Town,3,1.536149348081146,4,7.365290933623353,None,36723
Stellenbosch University,4,1.15271968378005,4,7.943291857933859,None,35265
University of Johannesburg,2,2.296225186393521,2,14.88756864206075,None,67916
University of KwaZulu-Natal,1,2.535503514226195,6,17.40836964155634,Moderate,39270
University of Pretoria,2,0.8838514729132365,2,17.97667960864071,Severe,15118
University of Cape Town,1,0.7620289710290573,5,7.023407141764689,Severe,59501
Stellenbosch University,3,1.705611549356608,4,16.48804888643781,None,95579
University of Johannesburg,1,0.2543111544241822,1,14.18857686373066,Severe,30370
University of KwaZulu-Natal,4,3.499004533434807,5,5.272973511144783,Moderate,23939
University of Pretoria,4,0.7118766671730044,6,20.29068948291793,Severe,28667
University of Cape Town,1,1.332978053681642,2,3.397612776481791,None,89480
Stellenbosch University,1,1.988678784759095,1,10.95338413969136,None,95886
University of Johannesburg,3,0.6623731322223613,6,12.55811522868276,Severe,97121
University of KwaZulu-Natal,4,0.0,5,9.91132164428151,Severe,97319
University of Pretoria,1,2.185238027458512,5,7.434978733139531,None,78556
University of Cape Town,1,0.0,6,20.11106870838292,Severe,11366
Stellenbosch University,3,3.709391295373637,4,1.399718974435496,Moderate,86003
University of Johannesburg,1,1.612016556541691,6,21.66335841325813,None,84940
University of KwaZulu-Natal,1,2.276364500142502,2,22.89841784531351,None,64093
University of Pretoria,3,2.817621600965257,0,21.00005856296665,Moderate,69135
University of Cape Town,2,2.976552725727043,6,0.7029594052402768,Moderate,49061
Stellenbosch University,4,0.2779149736628106,2,2.731979577714945,Severe,19104
University of Johannesburg,3,0.8855296893782793,6,0.9741434279054291,Severe,43252
University of KwaZulu-Natal,3,0.6034417324540263,4,2.820588510036728,Severe,31121
University of Pretoria,1,3.893695061748024,3,0.9552638797176929,Moderate,88645
University of Cape Town,1,3.538270469563957,2,7.04558799773574,Moderate,80128
Stellenbosch University,2,0.0,6,16.32969978257595,Severe,80164
University of Johannesburg,2,0.0,2,12.46903035674194,Severe,81966
University of KwaZulu-Natal,3,2.639310578433636,1,1.080530542404093,Moderate,72296
University of Pretoria,4,2.351945416009612,3,1.321948204474538,None,12993
University of Cape Town,4,2.877348432274588,1,13.33309477436143,Moderate,98855
Stellenbosch University,3,2.32726941196366,3,21.31875510405838,None,38911
University of Johannesburg,4,3.046392380522375,6,0.4502676817797004,Moderate,27493
University of KwaZulu-Natal,2,1.344553304402688,3,10.22792553141846,None,45333
University of Pretoria,3,0.7956550558608511,0,5.070251510105157,Severe,31772
University of Cape Town,2,3.599313925731248,2,15.5148387775574,Moderate,82518
Stellenbosch University,2,3.101542010248839,4,3.470597292572369,Moderate,74541
University of Johannesburg,4,2.906469878891967,6,4.197564157985536,Moderate,54444
University of KwaZulu-Natal,1,3.328670267409894,1,16.63202102853744,Moderate,93704
University of Pretoria,4,1.800676850772179,3,12.36941079745213,None,44451
University of Cape Town,4,2.680512009504886,0,21.44888536240317,Moderate,48600
Stellenbosch University,1,2.009351041817026,2,19.15637734773089,None,70225
University of Johannesburg,1,0.6260477407867437,0,22.88024224045592,Severe,50864
University of KwaZulu-Natal,4,0.0,5,23.83589135438817,Severe,87258
University of Pretoria,3,2.157572242527294,0,10.80074787708488,None,73227
University of Cape Town,1,1.212522204976182,6,9.229756021720817,None,82179
Stellenbosch University,2,3.220417842960361,3,23.87324641706141,Moderate,86478
University of Johannesburg,1,1.731891668441144,3,16.72934422566401,None,27470
University of KwaZulu-Natal,2,1.333944126978452,1,17.08398473754178,None,17832
University of Pretoria,3,0.7056666782144126,1,16.61798942004376,Severe,79627
University of Cape Town,1,0.0,4,18.4230451871394,Severe,91283
Stellenbosch University,3,1.431683336910781,0,23.97265621792791,None,70003
University of Johannesburg,2,1.108269994763709,4,8.618128317013738,None,76865
University of KwaZulu-Natal,3,0.03997979317145406,0,11.8340867157115,Severe,83564
University of Pretoria,1,0.0,4,9.646134104146476,Severe,83977
University of Cape Town,2,3.075896129311499,2,0.6964111721939439,Moderate,71508
Stellenbosch University,3,1.545682868592051,6,17.14400704300889,None,16205
University of Johannesburg,2,2.430227330546252,4,17.40119676034422,Moderate,71323
University of KwaZulu-Natal,1,2.044536834882532,4,13.41270700848841,None,41582
University of Pretoria,4,0.8126326522222134,2,9.096262452227721,Severe,47255
University of Cape Town,2,0.04304876724771745,4,10.49862749028917,Severe,67066
Stellenbosch University,3,2.716615127169988,0,19.26981720188044,Moderate,56857
University of Johannesburg,3,0.0,3,15.74611902383997,Severe,96305
University of KwaZulu-Natal,2,1.601768653630628,1,21.1812168055247,None,12673
University of Pretoria,2,3.520316126097097,6,5.803134028300862,Moderate,26008
University of Cape Town,1,2.653606038882887,6,2.28761148460785,Moderate,67257
Stellenbosch University,3,0.1613805616097225,4,15.98269931154106,Severe,46677
University of Johannesburg,4,1.317638854489994,6,9.61953138924203,None,51456
University of KwaZulu-Natal,1,2.735693370710903,4,15.12411905718918,Moderate,66540
University of Pretoria,3,2.412279207291594,4,17.21824658470942,None,68670
University of Cape Town,3,0.8248916107501544,2,4.080855780636756,Severe,90644
Stellenbosch University,3,0.1611803424921012,0,12.51544694055513,Severe,83135
University of Johannesburg,1,0.3866384680739117,3,23.02237923580477,Severe,29567
University of KwaZulu-Natal,3,0.872023017458941,0,0.5647594646503276,Severe,84953
University of Pretoria,1,0.6189114786689903,2,14.35115872837079,Severe,90578
